,content,tokens_final,cluster,action_cluster
1061,그래도 혼수는 오래쓸 것들인데 제대로 하나 사는게 낫지 않나요? 솔직히 제품은 쿠팡이랑 백화점이랑 크게 차이 안날수도 있을 것 같긴 한데요.. 남자친구분이 쿠팡 하자는게 약간 대충 대충 하자는 뉘앙스로 느껴져서 저라면 좀 서운할수도 있을것 같네요,"['혼수', '쓰다', '사다', '제품', '쿠팡', '백화점', '크다', '차이', '남자', '친구', '쿠팡', '뉘앙스']",4,1
1062,근데 쿠팡이랑 백화점이랑 금액 차이가 큰가요? 백화점은 웨딩포인트도 얻을수있고 여러모로 나쁘진 않던데요,"['쿠팡', '백화점', '금액', '차이', '크다', '백화점', '웨딩', '포인트', '나쁘다']",4,1
1063,저희는 롯데 웨딩 멤버스 해서 백화점에서 웨딩 할인할때 다맞추고 상품권 캐시백 받았어요 그것도 쏠쏠합니다,"['롯데', '웨딩', '멤버', '스다', '백화점', '웨딩', '할인', '맞추다', '상품', '캐시백', '쏠쏠하다']",4,1
1064,쿠팡이랑 섞어서 하는건 괜찮을 것 같아요,"['쿠팡', '섞다', '괜찮다']",4,2
1065,"저는 인터넷으로 따로따로 주문했습니다! 최저가로 잘 구매했네요 ㅎㅎ다만 지점이나 백화점 구매 시, 더블적립 웨딩마일리지 혜택도 있구 뭐 그릇이나 필요한 부수 물건?들은 못 받았네요.. !","['인터넷', '주문', '최저', '구매', '지점', '백화점', '구매', '더블', '적립', '웨딩', '마일리지', '혜택', '그릇', '필요', '부수', '물건']",4,2
1066,혼수플래너님한테 매장 추천 받아서 예약상담 받고 있어용,"['혼수', '플래너', '매장', '추천', '예약', '상담']",4,4
1067,혼수플래너님께 매장 추천받아 상담 예약하는 게 좋은 것 같아요,"['혼수', '플래너', '매장', '추천', '상담', '예약', '좋다']",4,4
1068,저도 이제 혼수 준비해야 하는데 댓글 보니 백화점 발품 팔아봐야겠네요ㅠㅠ,"['혼수', '준비', '댓글', '백화점', '발품', '팔다']",4,1
1069,저도 궁금해서 물어봤는데 오프라인 판매용하고 온라인판매용하고 다르데요....ㅠㅠ,"['오프라인', '판매', '온라인', '판매', '다르다']",4,1
1070,"가전을 한번에 많이 사거나 신혼, 입주 혜택 받으면 오프라인이 더 싼경우가 많아서 그런 것 같아요!","['가전', '사다', '신혼', '입주', '혜택', '오프라인', '싸다', '많다']",4,1
1071,오프라인은 종류를 많이 사야 이득인거같더라구요,"['오프라인', '종류', '사다', '이득']",4,2
1072,신혼집이 매매시라면 3종 이하는 요즘 구독도 괜찮아서 온라인 혹은 오프라인구독으로 진행할것같아요,"['신혼', '매매', '이하', '요즘', '구독', '괜찮다', '온라인', '오프라인', '구독', '진행']",4,2
1073,온라인으로 산건 없구 백화점 웨딩페스타요,"['온라인', '사다', '백화점', '웨딩페스타']",4,1
1074,매장에서 신혼부부 혜택 받으시는게 좋을듯합니다~!,"['매장', '신혼부부', '혜택', '좋다']",4,1
1075,여러가지 한번에 사시면 아무래도 오프라인이 유리할거에요!,"['사다', '오프라인', '유리']",4,2
1076,오프라인으로 한번 견적 내보고 온라인 가격비교 해서 별로 차이안나면 오프라인이용,"['오프라인', '견적', '내다', '온라인', '가격', '비교', '차이', '오프라인']",4,1
1077,오프라인이 통합으로 하면 싸다고 하더라구요 ㅎㅎ,"['오프라인', '통합', '싸다']",4,2
1078,온라인으로 미리 정보 탐색해두고 오프라인가서 가격 비교해봤어요.,"['온라인', '정보', '탐색', '오프라인', '가격', '비교']",4,1
1079,저는 오프라임매장에서 직접 가서 구경하고 구매했습니다!,"['프라임', '매장', '구경', '구매']",4,3
1080,3곳 정도 다녔어용 신혼부부 할인 말고 그냥 일반 오픈 매장 할인해주는곳도 괜찮은거 같더라구요,"['다니다', '신혼', '부부', '할인', '말', '일반', '오픈', '매장', '할인', '괜찮다']",4,2
1081,곧 후기 올릴건데 동일 모델 기준 오프라인이 훨씬 더 저렴하더라고요.,"['후기', '올리다', '동일', '모델', '기준', '오프라인', '저렴하다']",4,2
1082,저흰 매장에서 묶어서 구매했어요~ ㅎㅎ,"['매장', '묶다', '구매']",4,2
1083,저는 백화점에서 맞췄어요! 저희도 실결제가가 어마어마했어서 ㅎㅎ.. 10개월 할부했더니 이번달에서야 할부지옥에서 해방됐네요 ㅠㅋㅋ,"['백화점', '맞추다', '결제', '할부', '서다', '지옥', '해방']",4,1
1084,저는 결혼적에도 백화점에서 사은품 상품권페이백이랑 신용카드 혜택이 좋았어서 신혼 그럴려고 생각중이에용!,"['결혼', '백화점', '사은품', '상품', '페이', '신용', '카드', '혜택', '좋다', '신혼', '그러다', '생각']",4,1
1085,다양하게 구매예정이시면 오프라인이 좋을거같아요 ㅎ,"['다양', '구매', '예정', '오프라인', '좋다']",4,1
1086,백화점에서 하려구요! 혜택도 많고 웨딩멤버스도 같이 하려고 합니다,"['백화점', '혜택', '많다', '웨딩', '멤버', '스다']",4,1
1087,백화점에서 신혼부부 할인혜택이 많은거 같아서 견적 받아보고 온라인이랑 차이 많이 안나면 백화점에서 구매할 예정이에요~,"['백화점', '신혼', '부부', '할인', '혜택', '많다', '견적', '온라인', '차이', '백화점', '구매', '예정']",4,1
1088,견적받아보고 비교해보니 오프라인이 더 싸더라구용 ㅎㅎ,"['견적', '비교', '오프라인', '싸다']",4,1
1089,저는 오프라인이요~~ 백화점 가서 엄마가 사줬어요,"['오프라인', '백화점', '엄마', '사다']",4,2
1090,오프라인에서 웨딩 혜택+다품목일 경우 최신형 프리미엄 제품임에도 할인 폭이 엄청 커져요!,"['오프라인', '웨딩', '혜택', '품목', '최신', '프리미엄', '제품', '할인', '커지다']",4,2
1091,구매품목 늘어나면 오프라인이 더 싸게 살 수 있어요,"['구매', '품목', '늘어나다', '오프라인', '싸다', '사다']",4,2
1092,금액대에 따라 다른데 총가격으로 생각하면 오프라인이 더 비쌀겁니다 하지만 퀄리티는 더 높을거에요,"['금액', '따르다', '다르다', '가격', '생각', '오프라인', '비싸다', '퀄리티', '높다']",4,4
1093,"오프라인은 아무래도 좀 끼워서 혜택받을수있는게 많더라구요 가격적인것이나, 상품적인것이냐 차이인거 같아요","['오프라인', '끼우다', '혜택', '많다', '가격', '상품', '차이']",4,1
1094,혹시나 군인할인 받으실 수 있으면 오프라인이 더 저렴할수도 있어요 여러군데 비교해보세요!,"['군인', '할인', '오프라인', '저렴하다', '비교']",4,1
1095,여러개 사면 오프라인이 오히려 할인폭이 더 커서 저렴하더라구요,"['사다', '오프라인', '할인', '크다', '저렴하다']",4,2
1096,저는 직접봐야 되는 성격이라 오프라인이여ㅛ~!,"['성격', '오프라인']",4,2
1097,네네 백화점에서도 제휴카드로 결제할때 3프로 5프로 할인더들어갔어요,"['백화점', '제휴', '카드', '결제', '프로', '할인', '들어가다']",4,2
1098,저는 직접 보고 사는게 좋아서 오프라인이요,"['사다', '좋다', '오프라인']",4,1
1099,핫딜도 많이 올라오던데 전 매장에서 그냥 묶여져있는걸로 샀어요~,"['올라오다', '매장', '묶이다', '사다']",4,4
1100,오프라인 백화점 웨딩페어? 할때 삿어요,"['오프라인', '백화점', '웨딩', '페어', '사다']",4,1
1101,오프라인은 덜 저렴해도 한번에 살 수있고 날짜도 지정할 수있어 편하더라고요,"['오프라인', '저렴하다', '사다', '날짜', '지정', '편하다']",4,1
1102,다 품목은 오프라인이 훨씬 저렴하더라구요!,"['품목', '오프라인', '저렴하다']",4,2
1103,묶어서 한번에사면 오프라인이 나을것같아요,"['묶다', '사다', '오프라인']",4,2
1104,한꺼번에 묶어서 구매하시면 오프라인이 나은듯해요,"['묶다', '구매', '오프라인']",4,2
1105,5개이하는 인터넷 나머지는 한번에 오프라인이요!,"['이하', '인터넷', '나머지', '오프라인']",4,1
1106,개수가 4개 이상이면 오프라인이 저렴하다 하더라구요,"['개수', '이상', '오프라인']",4,1
1107,다품목 구매는 오프라인이 혜택이 좋아요,"['품목', '구매', '오프라인', '혜택', '좋다']",4,1
1108,저도 고민중인데 오프라인이랑 비교해서 금액이 저렴하더라구요 ! 고민 중입니다ㅠ,"['고민', '오프라인', '비교', '금액', '저렴하다', '고민']",4,1
1109,"품목 줄이고, 쿠팡 같은데서 카드 할인 있는거 다 뒤져서 구매하세요! 그럼 진짜 아낄 수 있어요~~ 저는 로청만 투자했어요!","['품목', '줄', '쿠팡', '카드', '할인', '뒤지다', '구매', '아끼다', '투자']",4,2
1110,오프라인이 할인이 많이 되거나 선물을 줘서 많이 구매하는 것 같아요,"['오프라인', '할인', '선물', '구매']",4,2
1111,전 백화점에서 7개정도로 진행했어요! 근데 품목적으면 이곳저곳 할인율 비교해볼거같아요,"['백화점', '진행', '품목', '적다', '이곳저곳', '할인', '비교']",4,2
1112,네 저도 로청은 친구들한테 신혼집 선물받아서 비용 절약한 편인데 드리미 라이브 방송때 이것저것 혜택 많이 받아서 친구들한테도 덜 부담된거같애요ㅋㅋ 나머지는 싹 오프라인에서 묶어서 카드할인 받는거나 카드 하나 만드는게 젤 좋은거 같아요,"['친구', '신혼', '선물', '비용', '절약', '드리미', '라이브', '방송', '이것저것', '혜택', '친구', '부담', '나머지', '오프라인', '묶다', '카드', '할인', '카드', '좋다']",4,1
1113,그렇게 하려면 매장가서 묶어서 살거같아용!,"['매장', '묶다', '살다']",4,2
1114,저는 백화점에서 가서 웨딩마일리지 같이 적립했어요!,"['백화점', '웨딩', '마일리지', '적립']",4,1
1115,저는 오프라인으로 신혼 할인에 카드 할인에 이것저것 해서 싸게 잘 받았습니다~,"['오프라인', '신혼', '할인', '카드', '할인', '이것저것', '싸다']",4,2
1116,더 저렴한 쪽으로 구매할거같아요! 많이 사면 오프라인이 더 저렴하다고 하시더라고요~,"['저렴하다', '구매', '사다', '오프라인', '저렴하다']",4,2
1117,몇개 안사도 되면 온라인이 괜찮을거 같은데 많이 사야한다면 오프라인에서 신혼부부 혜택받는게 좋을 거 같아요!ㅎㅎ,"['사다', '온라인', '괜찮다', '사다', '오프라인', '신혼부부', '혜택', '좋다']",4,1
1118,다품목은 오프라인이 확실히 이것저것 할인들어가서 저렴하더라구요,"['품목', '오프라인', '이것저것', '할인', '들어가다', '저렴하다']",4,2
1119,저는 무조건 오프라인이요. 직접 보고 사는게 마음이 편해요,"['오프라인', '사다', '마음', '편하다']",4,2
1120,그래도 발품 뛰어봐야할 거 같아서 오프라인이요!,"['발품', '뛰다', '오프라인']",4,1
1121,살 물품이 많으면 오프라인가서 견적 받아야해요~~,"['사다', '물품', '많다', '오프라인', '견적']",4,1
1122,신혼품목은 오프라인이 훨씬 저렴하긴해요 ㅋㅋ,"['신혼', '품목', '오프라인']",4,2
1123,여러개 사서 혜택 받으려면 오프라인이 낫지않을까요?,"['사다', '혜택', '오프라인']",4,1
1124,4~5가지 이상 사시면 오프라인이 더 싸요,"['이상', '사다', '오프라인', '싸다']",4,1
1125,롯데 웨딩멤버십 하면서 백화점도 좋더라구요,"['롯데', '웨딩', '멤버십', '백화점', '좋다']",4,1
1126,신혼혼수 이벤트가 많아서 오프라인에서 할인받아서 구매했어요,"['신혼', '혼수', '이벤트', '많다', '오프라인', '할인', '구매']",4,1
1127,구매 품목이 많을수록 오프라인이 쌉니다,"['구매', '품목', '많다', '오프라인', '싸다']",4,2
1128,오프라인은 말 잘 하면 할인도 있고 카드사 혜택에 이벤트도 많은거같던데요?!,"['오프라인', '할인', '카드사', '혜택', '이벤트', '많다']",4,1
1129,오프라인은 오픈매장이 혜택이 좋다그래서 저는 몇개 가보려구용,"['오프라인', '오픈', '매장', '혜택', '좋다']",4,1
1130,품목 5개 이상이면 오프라인이 좀 더 싼거 같아요,"['품목', '이상', '오프라인', '싸다']",4,1
1131,웨딩마일리지 있으면 백화점도 좋을거에요,"['웨딩', '마일리지', '백화점', '좋다']",4,1
1132,백화점 웨딩 마일리지거 괜찮아서 가보려규용,"['백화점', '웨딩', '마일리지', '괜찮다']",4,1
1133,한두개면 인터넷 6품목 이상이면 오프라인이요!,"['인터넷', '품목', '이상', '오프라인']",4,1
1134,다품목 구매하려면 오프라인이요 로드샵도 괜찮아요,"['품목', '구매', '오프라인', '로드', '괜찮다']",4,2
1135,백화점이 웨딩마일리지 두배 이벤트 할 때 하면 메리트가 좀 있는 것 같아요! 근데 기간이 짧아서 잘 알아보고 하시는 게 좋을 것 같아요!,"['백화점', '웨딩', '마일리지', '이벤트', '메리트', '기간', '짧다', '알아보다', '좋다']",4,1
1136,백화점이죠 생갇보다 카드랑 이런거 먹이면 괜찬ㄹ아요,"['백화점', '생갇', '카드', '먹이', '괜찬다']",4,1
1137,견적을 보내달라고해서 여러군데 확인하니 오프라인이 저렴하고 혜택도있어서 갔어요!,"['견적', '보내다', '확인', '오프라인', '혜택']",4,1
1138,저는 오프라인이 더 좋았어요! 견적 비교해보세요~,"['오프라인', '좋다', '견적', '비교']",4,1
1139,품목이 많이 없으면 오프라인이 최고입니다!,"['품목', '오프라인', '최고']",4,2
1140,품목이 3개이상이면 오프라인이 더 저렴하다고 하더라고요,"['품목', '이상', '오프라인', '저렴하다']",4,1
1141,저는 온라인이랑 오프라인 전체적으로 비교했을때 오프라인 신혼혼수가 저렴해서 전자로 했어요!,"['온라인', '오프라인', '전체', '비교', '오프라인', '신혼', '혼수', '전자']",4,1
