,content,tokens_final,cluster,action_cluster
4021,에코체 쓰고 있는데 다용도실에 놔두고 쓰는데 저녁에 돌리고 자니까 담날 다되있고 용량도 커서 좋긴한데 물받이통이 아쉽긴하네요 그래도 모양이 이뻐서 만족해요 처리기가 있다는것만으로도 좋긴합니다 여름에 수박 먹으니 확실히 욘량 큰게 좋긴한듯요,"['에코', '쓰다', '다용도실', '놔두다', '쓰다', '저녁', '돌리다', '자다', '용량', '크다', '좋다', '물받이', '모양', '이쁘다', '만족', '처리', '좋다', '여름', '수박', '먹다', '크다', '좋다']",1,1
4022,휴렉 그나마 믿고삿는데 정말 대실망이네요 집에서 밥을 거의 안해먹어서 과일껍데기 3번 돌리고 모터고장 2주만에 새제품교환 원하니 휴렉 직원들 무조건 안된다고 as 받앗는데 소음 그대로 제품 사용할수 없을 정도로 머리아픔,"['사다', '실망', '먹다', '과일', '껍데기', '돌리다', '모터', '고장', '제품', '교환', '직원', '소음', '제품', '머리', '아프다']",1,1
4023,와 이렇게 과학적인 방식으로 제품들을 비교한 영상 너무 감사합니다 많이 고민하신 티가 나요 개인적으론 6 04 에서 드라이아이스라는 재료선정이 되게 인상깊었는데 조명을 켜두신 상태라 관찰하기 힘든게 아닌가 싶어요 불을 끄고 간접조명을 비춰주면 혹시 새어나올지도 모를 기체를 관측할수 있지 않았을까 싶습니다,"['과학', '방식', '제품', '비교', '영상', '감사', '고민', '개인', '드라이아이스', '재료', '선정', '인상', '깊다', '조명', '켜다', '상태', '관찰', '힘들다', '끄다', '간접', '조명', '비추다', '새', '나오다', '기체', '관측']",1,1
4024,미니음식물쓰레기 냉동고나 냉장고를 사는게 더 가성비가 좋을듯 음쓰냉동고나 음쓰냉장고는 전기세만 내면 되니까 냄새없고 3 4일에 한번만 버리기만하면되고 분쇄기나 미생물 처리기는 가격도 비싸고 필터교체도 해야하고 가성비는 안좋네요,"['미니', '음식물', '쓰레기', '냉동고', '냉장고', '사다', '가성비', '좋다', '쓰다', '냉동고', '쓰다', '냉장고', '전기세', '내다', '냄새', '버리다', '분쇄기', '미생물', '처리', '가격', '비싸다', '필터', '교체', '가성비', '좋다']",1,1
4025,가격대비 스마트카라가 좋은것같고 제일편할것같아서 주문했어요 오늘받아서 처음사용해봤는데 좋았어요 써본사람들이 좋다고했던말을듣고샀거든요 소리나는것은 종류에따라틀리고 너무조용들해서 신경쓸정도는아닙니다,"['가격', '대비', '스마트', '좋다', '편하다', '주문', '좋다', '쓰다', '사람', '좋다', '사다', '소리', '종류', '따르다', '틀리다', '신경', '쓰다']",1,3
4026,너무 유익한정보입니다 제가작년에 여기나오는 신일구매해서 쓰고있는데 1년아직안되었고요 이 영상이조금이라도일찍나왔으면 더 좋았을것같네요 지금이라도 알게되어 좋네요 신일쓰고있는데as정말연결어려워요 저는제품이 이상이있어서 3번받았네요,"['유익', '정보', '작년', '나오다', '구매', '쓰다', '영상', '나오다', '좋다', '지금', '좋다', '쓰다', '연결', '제품', '이상']",1,1
4027,스마트 카라 1년 쓰고 버렸네요 돌릴때마다 걸려서 죽처럼 나오고 걸린 음식물은 항상 돌처럼 굳어서 중장비로 빼야 합니다 뭐 몇 번 돌리면 쉰냄새 나서 필터 구입해서 갈아줘여 하는데 그 돈 아끼면 집 사겄어요,"['스마트', '카라', '쓰다', '버리다', '돌리다', '걸리다', '나오다', '걸리다', '음식물', '중장비', '빼다', '돌리다', '쉬다', '냄새', '필터', '구입', '갈다', '아끼다', '사다']",1,1
4028,카라 80만원대에 구매해서 사용중인데 필터값이 제일 저렴한 편이었다니 건조시 음식물 상태에 따라 냄새는 나는 것 같은데 안나진 않아요 님 올려주시는 정보 다방면으로 도움 많이 됩니다 항상 감사해요,"['카라', '구매', '필터', '저렴하다', '건조', '음식물', '상태', '따르다', '냄새', '올리다', '정보', '다방면', '도움', '감사']",1,2
4029,이거 진짜 공감 당면같은거 야채나 좀 물기 있는 상태로 들어가면 여지없이 에러1번 그리고 전원 버튼도 따로 없어서 매번 코드 뽑았다 꼽아야 해요 필터는 새걸 꼽아도 처음부터 쉰내 나는게 있는걸 보면 필터 자체도 품질이 영 그냥 린클같은 미생물 타입으로 가려고요,"['공감', '당면', '야채', '상태', '들어가다', '에러', '전원', '버튼', '코드', '필터', '쉬다', '필터', '자체', '품질', '린', '크다', '미생물', '타입']",1,1
4030,솔직히 이 가격에 이거 라는 느낌이긴 하다 에어프라이 온도 조절 불가는 어이가 없을 정도 그냥 오브제 고급화 마케팅에 억지로 가격 우겨넣고 호구들 몰리길 기다렸는데 덥석들 무는 느낌이구나 노서치도 예만 따로 리뷰한거 보면 스폰이라는 거겠지 노서치 팬인데 스폰을 받더라도 객관적으로 했으면 좋겠다,"['가격', '느낌', '에어', '프라이', '온도', '조절', '불가', '어이', '오브제', '고급', '마케팅', '가격', '우겨넣다', '호구', '몰리', '기다리다', '물', '느낌', '노서치', '리뷰', '스포', '노서치', '스다', '객관', '좋다']",1,2
4031,솔직한 리뷰 감사합니다 15년전 50만원을 투자하여 광파오븐레인지를 구매하였는데 지금과 얼마나 차이있는지 모르겠지만 현재는 전자레인지로 사용합니다 특히 상판 열원이 그대로 노출되어 청소가 어렵고 음식이 맛있게 요리되지않고 전자레인지도 그닥 성능이 좋지 않습니다 내부 부품 교체도 안되어 부식된 채로 사용하고 있고 엘지 제품답게 고장은 한번도 없어 버리지도 못해 전자레인지로 사용중입니다 예전 제품과 거의 차이가 없는 것 같은데 비교해보고 사세요,"['리뷰', '감사', '투자', '광파', '오븐', '레인지', '구매', '지금', '차이', '현재', '전자', '레인지', '상판', '노출', '청소', '음식', '맛있다', '요리', '전자', '레인지', '성능', '좋다', '내부', '부품', '교체', '부식', '엘지', '제품', '고장', '전자', '레인지', '예전', '제품', '차이', '비교', '사다']",1,4
4032,아주 오래전 광파오븐레인지 구입했는데 오븐 기능과 전자레인지 우수하지만 사이즈가 너무 크고 열선이 위에 노출되어있어 청소가 불편합니다 그리고 내부 올스텐과 열선 보호할 수 있는 커버 반드시 필요합니다 치킨너겟 구워먹는데는 작은 사이즈가 필요해요 제 생각에 제빵할 때 그리고 전자레인지로서는 우수하지만 에어프라이어 기능으로는 부족한 것 같습니다,"['오래전', '광파', '오븐', '레인지', '구입', '오븐', '기능', '전자', '레인지', '우수', '사이즈', '크다', '열선', '노출', '청소', '불편', '내부', '스텐', '열선', '보호', '커버', '필요', '치킨', '먹다', '작다', '사이즈', '필요', '생각', '제빵', '전자', '레인지', '우수', '에어', '프라이어', '기능', '부족']",1,4
4033,제가 이 제품을 구매해서 오늘 받았습니다 이것저것 굽고 데워보고 있는데 전자레인지 모드는 걱정이 되서 사용 못 하고 있습니다 전자레인지 모드를 사용시 햇반 냉동밥 편의점 음식을 용기와 봉지째로 데워도 될까요,"['제품', '구매', '이것저것', '데우다', '전자', '레인지', '모드', '걱정', '전자', '레인지', '모드', '햇반', '냉동', '편의점', '음식', '용기', '봉지', '데우다']",1,4
4034,처음 엘지 광파오븐 샀었을때 아무렇게나 사용해서 도어고장이랑 도어의 문쪽 패킹이 벌어져 전자렌지로 사용할때 불안했죠 이사 하면서 엘지 광파오븐을 새로 사서 사용할때는 1 스팀이나 레인지 기능으로 안에 습기가 찼을경우 무조건 도어를 열어두고 건조 시켰더니 패킹이 들뜨지 않아서 마음 편히 사용하고 있어요 다양 요리를 하기엔 공간 활용도 편리성에 재구매하게 되는 가전이죠,"['엘지', '광파', '오븐', '사다', '도어', '고장', '도어', '패킹', '벌어지다', '전자렌지', '불안', '이사', '엘지', '광파', '오븐', '사다', '스팀', '레인지', '기능', '습기', '차', '도어', '열다', '건조', '패킹', '들뜨다', '마음', '다양', '요리', '공간', '활용', '편리', '구매', '가전']",1,4
4035,이 제품 리뷰들을 다양한 채널을 통해 알아본 결과로는 가격이 디자인값만 받을 수준이라는 판단입니다 4가지 주요기능 중 제대로 생활 속에서 주로 사용하는 정도의 성능을 발휘하기 힘든 구조때문에 디자인값만 측정 가능하다는 이유입니다 하부 열선이 없는 이유가 주된 원인으로 보여집니다 20년 넘은 전자렌지도 상하부열선이 있어서 고장없이 잘 사용하고 있는 경우들이 많음을 봐도 이 제품을 비롯한 엘지 오븐전자렌지 주방제품군에서 치명적인 단점이 발견되는거라 봅니다 이 부분 개선되지 않음 엘지로 선택할 일은 없을 거 같습니다 가장 흔하게 많이 사용하는 전자렌지 기능 중 냉동밥 냉장밥 데우기를 했을때 제대로 고르게 데워지지 않는 다는 치명적 오류에 대한 후기는 곳곳에 있습니다 전자렌지에서조차도 이 문제가 있어서 중고마켓에 많이 등장하는 거 아닐까라는 생각이 듭니다 타제품들 엘지제품 선호하는 입장에서 정말 아쉬운 전자렌지와 오븐입니다,"['제품', '리뷰', '다양', '채널', '통하다', '알아보다', '결과', '가격', '디자인', '수준', '판단', '주요', '기능', '생활', '성능', '발휘', '힘들다', '구조', '디자인', '측정', '가능', '이유', '하부', '열선', '이유', '원인', '보이다', '넘다', '전자렌지', '상하', '열선', '고장', '많다', '제품', '비롯하다', '엘지', '오븐', '전자렌지', '주방', '제품군', '치', '명', '단점', '발견', '개선', '엘지', '선택', '흔하다', '전자렌지', '기능', '냉동', '냉장', '데우다', '고르다', '데우다', '치', '명', '오류', '대하다', '후기', '곳곳', '전자렌지', '문제', '중', '고', '마켓', '등장', '생각', '들다', '제품', '엘지', '제품', '선호', '입장', '전자렌지', '오븐']",1,2
4036,맞아요 엘지 제품들 모두 하단부 열선이 없다고 해요 이 하단부 열선없어진 이유가 있다고 하는데 아예 없애기 보단 조절이 가능하도록 했어야 한다고 봐요 하단부 열선 없음으로 인해 모든 기능이 제 성능을 온전히 발휘하기 힘든 구조같다는 결론이 나오더라구요,"['맞다', '엘지', '제품', '하단', '열선', '하단', '열선', '이유', '없애다', '조절', '가능', '하단', '열선', '인하', '기능', '성능', '발휘', '힘들다', '구조', '결론', '나오다']",1,2
4037,한 13년전에 구입했어요 5 60 만원 했던거 같네요 해당 기능은 다 있는데 디오스도 아니고 lg 광파오븐렌지도 아닌거 봐서는 완전 초기 모델인듯요 무엇보다 아직도 아무 이상없이 돌아가서 불편하네요 청소는 부지런히 했는데 안쪽 문짝표면이 좀 삭는다해야하나 뭐 그렇습니다,"['구입', '해당', '기능', '디오스', '광파', '오븐', '렌지', '초기', '모델', '이상', '돌아가다', '불편', '청소', '안쪽', '문짝', '표면', '삭다']",1,4
4038,전문가신지 리뷰가 섬세하시네요 전자렌지 에어프라이기 쓰는데 에어프라이기에 생선이나 닭을 구우면 정말 맛이 없어 피자 데우고 감자 구워 먹을때만 사용합니다 리뷰 영상 보고나니 광파오븐이 너무 갖고 싶네요,"['전문가', '리뷰', '전자렌지', '에어', '프라이', '쓰다', '에어', '프라이', '생선', '피자', '데우다', '감자', '먹다', '리뷰', '영상', '광파', '오븐', '갖다']",1,4
4039,크기만 좀 작은 모델로 따로 나왔음 좋겠어요 오븐 이라고 다 큰것만 필요하지는 않을텐데요 우녹스 들였다 내보내고 오브제 들였다 역시 자리 차지 많이해서 방출하고 1인 가구에 맞는 사이즈로 만들어 주심 참 좋을텐데,"['크기', '작다', '모델', '나오다', '좋다', '오븐', '크다', '필요', '우녹스', '들', '내보내다', '오브제', '들', '자리', '차지', '방출', '가구', '맞다', '사이즈', '만들다', '좋다']",1,3
